seed file num_of_enrolls n_pairs pairs.shape[0] thresholds_ig eer_ignorant thresholds_lz eer_lazy-informed
64 1712099064 33 630436 20804388 -59.65292299873605 0.2729797249865797 -3.6145735576712372 0.15885534954783828
64 1712099064 33 630436 20804388 -61.05465427776473 0.268315963674596 -3.8236806522351876 0.15879102728216987
64 1712099064 33 630436 20804388 -60.66653486370026 0.26687228615626024 -3.529705196664646 0.14468221624351615

64 1712099064 34 630436 21434824 -60.73629434560803 0.26952935159979796 -3.6773562110298332 0.15209912934651754
64 1712099064 34 630436 21434824 -59.82852013295002 0.26195361808773876 -3.611705405896022 0.14626247931364172
64 1712099064 34 630436 21434824 -60.58639987409785 0.26928079765962243 -3.594283815067583 0.14733769348296333
64 1712099064 34 630436 21434824 -60.92675882056466 0.2731552215385886 -3.7118896152738765 0.15884820262943067
64 1712099064 34 630436 21434824 -60.68339274412134 0.25983971844317877 -3.6190821963166 0.1476021294640446

